15000 0.00675683 0.0103389 1.54581e+11 3.63721e+10 0.00338578
30000 0.0109358 0.0173199 1.9102e+11 4.49458e+10 0.00618689
60000 0.0230106 0.0371418 1.81565e+11 4.27212e+10 0.0139429
120000 0.0446916 0.0694051 1.86967e+11 4.39921e+10 0.0245267
240000 0.0852265 0.132937 1.96086e+11 4.61378e+10 0.0475236
