15000 0.0514876 0.061251 2.02861e+10 4.77319e+09 0.00957544
30000 0.101955 0.110755 2.0489e+10 4.82094e+09 0.00860388
60000 0.203809 0.221937 2.04992e+10 4.82334e+09 0.0179412
120000 0.409823 0.445762 2.03889e+10 4.79739e+09 0.0357478
240000 0.819057 0.889211 2.04036e+10 4.80084e+09 0.0699641
