#num 	 fir 		 fir+fft 	 bandwidth 	 flops 		 HtoD 		 DtoH
15000	0.00198736	0.00198736	4.01900008e+11	1.23661541e+11	0.01961859	0.01885325
20000	0.00268467	0.00268467	3.96681588e+11	1.22055873e+11	0.02566531	0.02480378
30000	0.00396736	0.00396736	4.02645586e+11	1.23890950e+11	0.03841565	0.03764359
40000	0.00529974	0.00529974	4.01891100e+11	1.23658800e+11	0.05108525	0.04979898
50000	0.00657952	0.00657952	4.04649565e+11	1.24507559e+11	0.06350787	0.06223001
60000	0.00790918	0.00790918	4.03945591e+11	1.24290951e+11	0.07643651	0.07478153
120000	0.01570371	0.01570371	4.06894867e+11	1.25198421e+11	0.15239868	0.14938903
240000	0.03148496	0.03148496	4.05892838e+11	1.24890104e+11	0.30478978	0.29925820
