15000 0.00693924 0.018337 1.50518e+11 3.5416e+10 0.0102098
30000 0.014295 0.0323526 1.46132e+11 3.4384e+10 0.0170158
60000 0.0267808 0.0611924 1.56004e+11 3.67068e+10 0.0334663
120000 0.0565881 0.128473 1.47661e+11 3.47437e+10 0.0709849
240000 0.101856 0.234965 1.64072e+11 3.86052e+10 0.132197
