360000	0.35189255	0.35189255	1.04759252e+11	3.35229606e+10	0.00000000	0.00000000	16	1	128
360000	0.22712201	0.22712201	1.62309237e+11	5.19389558e+10	0.00000000	0.00000000	16	2	128
360000	0.20346333	0.20346333	1.81182523e+11	5.79784073e+10	0.00000000	0.00000000	16	3	128
360000	0.20222845	0.20222845	1.82288887e+11	5.83324440e+10	0.00000000	0.00000000	16	4	128
