#num 	 fir 		 fir+fft 	 bandwidth 	 flops 		 HtoD 		 DtoH
15000	0.00179517	0.00292461	8.89855413e+11	2.73801666e+11	0.03292215	0.03692560	8	0	256	1024
20000	0.00229274	0.00375680	9.28986133e+11	2.85841887e+11	0.04432486	0.04962634	8	0	256	1024
30000	0.00335238	0.00546147	9.53017290e+11	2.93236089e+11	0.06639197	0.07318723	8	0	256	1024
60000	0.00652563	0.01070067	9.79178736e+11	3.01285765e+11	0.17043703	0.23897871	8	0	256	1024
120000	0.01285126	0.02107335	9.94417358e+11	3.05974572e+11	0.47334781	0.47629889	8	0	256	1024
240000	0.02568874	0.04328125	9.94951252e+11	3.06138847e+11	0.94295099	0.95597919	8	0	256	1024
