#num 	 fir 		 fir+fft 	 bandwidth 	 flops 		 HtoD 		 DtoH
10000	0.00135123	0.00310099	3.94070000e+11	1.21252307e+11	0.01305686	0.01258250
15000	0.00200890	0.00278650	3.97591478e+11	1.22335846e+11	0.01931542	0.01870327
20000	0.00266317	0.00369245	3.99884648e+11	1.23041432e+11	0.02560822	0.02471741
30000	0.00398115	0.00549344	4.01250681e+11	1.23461747e+11	0.03819517	0.03722554
40000	0.00528381	0.00728643	4.03103187e+11	1.24031754e+11	0.05072605	0.04977891
50000	0.00698829	0.00945763	3.80980298e+11	1.17224710e+11	0.06402253	0.06666224
60000	0.00836954	0.01132352	3.81727244e+11	1.17454537e+11	0.07637811	0.07595510
