15000	0.00219891	0.00299738	3.63234197e+11	1.11764368e+11	0.01070515	0.00968701	8
20000	0.00291875	0.00395574	3.64868278e+11	1.12267162e+11	0.01429408	0.01291130	8
30000	0.00435418	0.00587162	3.66875382e+11	1.12884733e+11	0.02117939	0.01926566	8
40000	0.00579085	0.00778934	3.67807976e+11	1.13171685e+11	0.02820659	0.02570861	8
50000	0.00723158	0.00971670	3.68162767e+11	1.13280851e+11	0.03528522	0.03210595	8
60000	0.00866666	0.01162976	3.68640473e+11	1.13427838e+11	0.04223395	0.03841453	8
120000	0.01730096	0.02309661	3.69329783e+11	1.13639933e+11	0.08491399	0.07711971	8
240000	0.03454080	0.04610560	3.69983343e+11	1.13841029e+11	0.16976698	0.15421661	8
