15000 0.00694804 0.0187196 1.50327e+11 3.53711e+10 0.0108945
30000 0.0139912 0.0334616 1.49305e+11 3.51306e+10 0.0185201
60000 0.0260843 0.0635925 1.6017e+11 3.7687e+10 0.0365452
120000 0.0512717 0.124801 1.62972e+11 3.83463e+10 0.0727119
240000 0.101227 0.249017 1.6509e+11 3.88448e+10 0.14699
