512 0.0272289 0.0656258 1.53437e+11 3.61028e+10 0.0375515
768 0.0390137 0.100583 1.60633e+11 3.77959e+10 0.0596557
1024 0.0535718 0.133132 1.55975e+11 3.66999e+10 0.0774781
2048 0.141961 0.315311 1.17721e+11 2.7699e+10 0.169188
4096 0.316501 0.735456 1.05603e+11 2.48477e+10 0.410525
