15000	0.03884531	0.03884531	2.05615555e+10	6.32663245e+09	0.00000000	0.00000000
30000	0.07783623	0.07783623	2.05230913e+10	6.31479732e+09	0.00000000	0.00000000
60000	0.15514714	0.15514714	2.05925806e+10	6.33617865e+09	0.00000000	0.00000000
120000	0.30858688	0.30858688	2.07065185e+10	6.37123645e+09	0.00000000	0.00000000
240000	0.61628412	0.61628412	2.07364097e+10	6.38043377e+09	0.00000000	0.00000000
