60000	0.01321082	0.01736646	4.83676392e+11	1.48823505e+11	0.23312784	0.23902429	8	0	256	1024	1
60000	0.00744163	0.01160672	8.58650384e+11	2.64200118e+11	0.13098752	0.13181776	8	0	256	1024	2
60000	0.00707133	0.01123478	9.03615255e+11	2.78035463e+11	0.13156880	0.13195834	8	0	256	1024	3
60000	0.00646144	0.01063331	9.88906484e+11	3.04278918e+11	0.13211002	0.13180576	8	0	256	1024	4
60000	0.00671258	0.01087226	9.51908788e+11	2.92895012e+11	0.23631409	0.23895161	8	0	256	1024	5
60000	0.00837523	0.01256800	7.62935307e+11	2.34749325e+11	0.13182515	0.13328883	8	0	256	1024	6
60000	0.01027302	0.01443728	6.21994093e+11	1.91382798e+11	0.13290071	0.13186972	8	0	256	1024	8
