60000	0.00928198	0.01256797	3.44202262e+11	1.05908388e+11	0.08968467	0.07464157	8
60000	0.01316710	0.01644918	3.54629240e+11	1.11988181e+11	0.08472579	0.07434787	12
60000	0.01708173	0.02036186	3.59682581e+11	1.15098426e+11	0.08358099	0.07435529	16
60000	0.02098198	0.02426570	3.63100091e+11	1.17129062e+11	0.08437062	0.08022253	20
60000	0.02488925	0.02816810	3.65343302e+11	1.18489719e+11	0.08804816	0.07439700	24
