120000	0.23801686	0.23801686	5.36916584e+10	1.65205103e+10	1.00000000	0.00000000	8	1	256	1024
120000	0.22975687	0.22975687	5.56219285e+10	1.71144395e+10	5.00000000	0.00000000	8	1	256	1024
120000	0.22726547	0.22726547	5.62316830e+10	1.73020563e+10	10.00000000	0.00000000	8	1	256	1024
120000	0.22505930	0.22505930	5.67829023e+10	1.74716623e+10	15.00000000	0.00000000	8	1	256	1024
120000	0.22090048	0.22090048	5.78519335e+10	1.78005949e+10	20.00000000	0.00000000	8	1	256	1024
120000	0.22039273	0.22039273	5.79852156e+10	1.78416048e+10	30.00000000	0.00000000	8	1	256	1024
120000	0.21640025	0.21640025	5.90550141e+10	1.81707736e+10	40.00000000	0.00000000	8	1	256	1024
120000	0.21621577	0.21621577	5.91054007e+10	1.81862772e+10	60.00000000	0.00000000	8	1	256	1024
120000	0.21313763	0.21313763	5.99590028e+10	1.84489239e+10	120.00000000	0.00000000	8	1	256	1024

120000	0.13430528	0.13430528	9.51527725e+10	2.92777762e+10	1.00000000	0.00000000	8	2	256	1024
120000	0.13169795	0.13169795	9.70365885e+10	2.98574118e+10	2.50000000	0.00000000	8	2	256	1024
120000	0.12844969	0.12844969	9.94904684e+10	3.06124518e+10	5.00000000	0.00000000	8	2	256	1024
120000	0.12909692	0.12909692	9.89916694e+10	3.04589752e+10	7.50000000	0.00000000	8	2	256	1024
120000	0.13074739	0.13074739	9.77420653e+10	3.00744816e+10	10.00000000	0.00000000	8	2	256	1024
120000	0.13118529	0.13118529	9.74158021e+10	2.99740929e+10	15.00000000	0.00000000	8	2	256	1024
120000	0.13182819	0.13182819	9.69407255e+10	2.98279155e+10	20.00000000	0.00000000	8	2	256	1024
120000	0.13525719	0.13525719	9.44831125e+10	2.90717269e+10	30.00000000	0.00000000	8	2	256	1024
120000	0.15226086	0.15226086	8.39317448e+10	2.58251522e+10	60.00000000	0.00000000	8	2	256	1024

120000	0.11118896	0.11118896	1.14935155e+11	3.53646630e+10	0.25000000	0.00000000	8	4	256	1024
120000	0.11099907	0.11099907	1.15131776e+11	3.54251619e+10	1.25000000	0.00000000	8	4	256	1024
120000	0.11155523	0.11155523	1.14557785e+11	3.52485493e+10	2.50000000	0.00000000	8	4	256	1024
120000	0.10987991	0.10987991	1.16304432e+11	3.57859790e+10	3.75000000	0.00000000	8	4	256	1024
120000	0.10986445	0.10986445	1.16320795e+11	3.57910139e+10	5.00000000	0.00000000	8	4	256	1024
120000	0.10972697	0.10972697	1.16466530e+11	3.58358555e+10	7.50000000	0.00000000	8	4	256	1024
120000	0.11126327	0.11126327	1.14858392e+11	3.53410437e+10	10.00000000	0.00000000	8	4	256	1024
120000	0.11377847	0.11377847	1.12319321e+11	3.45597912e+10	15.00000000	0.00000000	8	4	256	1024
120000	0.12457133	0.12457133	1.02587973e+11	3.15655303e+10	30.00000000	0.00000000	8	4	256	1024

120000	0.11088624	0.11088624	1.15248927e+11	3.54612084e+10	0.20000000	0.00000000	8	5	256	1024
120000	0.11065392	0.11065392	1.15490890e+11	3.55356583e+10	1.00000000	0.00000000	8	5	256	1024
120000	0.10998540	0.10998540	1.16192871e+11	3.57516527e+10	2.00000000	0.00000000	8	5	256	1024
120000	0.11037962	0.11037962	1.15777899e+11	3.56239689e+10	3.00000000	0.00000000	8	5	256	1024
120000	0.10955907	0.10955907	1.16645016e+11	3.58907742e+10	4.00000000	0.00000000	8	5	256	1024
120000	0.10918304	0.10918304	1.17046754e+11	3.60143857e+10	6.00000000	0.00000000	8	5	256	1024
120000	0.10913165	0.10913165	1.17101872e+11	3.60313454e+10	8.00000000	0.00000000	8	5	256	1024
120000	0.11017430	0.11017430	1.15993656e+11	3.56903557e+10	12.00000000	0.00000000	8	5	256	1024
120000	0.11912106	0.11912106	1.07281789e+11	3.30097814e+10	24.00000000	0.00000000	8	5	256	1024
