8 0.0294589 0.0673119 1.41822e+11 3.33699e+10 0.036913
12 0.0380872 0.0765959 1.61314e+11 3.87153e+10 0.0367973
16 0.0528211 0.0916568 1.53539e+11 3.72215e+10 0.0368441
20 0.074315 0.11483 1.35587e+11 3.30701e+10 0.0368665
24 0.0905992 0.131438 1.32918e+11 3.25513e+10 0.0369586
