#num 	 fir 		 fir+fft 	 bandwidth 	 flops 		 HtoD 		 DtoH
15000	0.00236240	0.00322541	3.38096843e+11	1.04029798e+11	0.02234598	0.01967030	8
20000	0.00312742	0.00425533	3.40523063e+11	1.04776327e+11	0.02895245	0.02491562	8
30000	0.00466170	0.00633750	3.42673571e+11	1.05438022e+11	0.04268855	0.03840438	8
40000	0.00620570	0.00839974	3.43220158e+11	1.05606203e+11	0.05648553	0.04958969	8
50000	0.00774778	0.01049379	3.43634094e+11	1.05733567e+11	0.07093293	0.06230464	8
60000	0.00928736	0.01256448	3.44003025e+11	1.05847085e+11	0.08452195	0.07431568	8
120000	0.01855910	0.02509120	3.44292466e+11	1.05936143e+11	0.16985225	0.14901820	8
