512 0.0314523 0.0691984 1.32834e+11 3.1255e+10 0.0367191
768 0.0482205 0.110106 1.29963e+11 3.05795e+10 0.0599647
1024 0.0633583 0.145603 1.31882e+11 3.10311e+10 0.0801798
2048 0.135183 0.308595 1.23622e+11 2.90876e+10 0.169229
4096 0.297499 0.716566 1.12348e+11 2.64348e+10 0.410627
