8 0.0263329 0.0638504 1.58658e+11 3.73312e+10 0.0366481
12 0.0328249 0.0713059 1.87175e+11 4.49219e+10 0.0366634
16 0.0416747 0.080809 1.94604e+11 4.71768e+10 0.0371173
20 0.055712 0.0961786 1.80862e+11 4.41126e+10 0.0367232
24 0.0691301 0.109906 1.74197e+11 4.26604e+10 0.0367507
