#num 	 fir 		 fir+fft 	 bandwidth 	 flops 		 HtoD 		 DtoH
15000	0.00176621	0.00289565	9.04446108e+11	2.78291110e+11	0.03321542	0.03311501	8	0	256	1024
20000	0.00230362	0.00377094	9.24598525e+11	2.84491854e+11	0.04381062	0.04415459	8	0	256	1024
30000	0.00335590	0.00549914	9.52017669e+11	2.92928513e+11	0.06580839	0.06615251	8	0	256	1024
60000	0.00652544	0.01068304	9.79207500e+11	3.01294615e+11	0.13183588	0.13189786	8	0	256	1024
120000	0.01285891	0.02110317	9.93825880e+11	3.05792578e+11	0.26265549	0.26370123	8	0	256	1024
240000	0.02569050	0.04328899	9.94883071e+11	3.06117868e+11	0.52871472	0.52616534	8	0	256	1024
